,Unnamed:0,long,lat,Administrativedistrict,Yearofconstruction,Typeofbuilding,Floors,Surfacearea[m^2],modernizationstatus,Numberofbuildings,averageheatdemand[kWh/m^2],maxheatdemand[kWh/m^2],weatherfilenames,Heatcapacity,Klimazone,zipcode
166,243,14.4239,51.1814,Bautzen,1978,EFH,2,154.61,tabula_retrofit,811,38.40401975,118.2266033,TRY2015_510685137913_Jahr_City_Dresden,37.62,4,1454
167,244,14.4239,51.1814,Bautzen,1983,EFH,2,156.25,tabula_standard,2115,72.09598711,193.1313,TRY2015_510685137913_Jahr_City_Dresden,83.6,4,1454
168,245,14.4239,51.1814,Bautzen,1983,EFH,2,156.25,tabula_retrofit,111,32.02684367,88.5801675,TRY2015_510685137913_Jahr_City_Dresden,37.62,4,1454
169,246,14.4239,51.1814,Bautzen,1994,EFH,2,153.45,tabula_standard,5866,75.40699762,223.0146124,TRY2015_510685137913_Jahr_City_Dresden,66.0,4,1454
170,247,14.4239,51.1814,Bautzen,1994,EFH,2,153.45,tabula_retrofit,309,40.60974776,125.5319098,TRY2015_510685137913_Jahr_City_Dresden,29.7,4,1454
171,248,14.4239,51.1814,Bautzen,2001,EFH,2,152.66,tabula_standard,6059,54.29932159,171.2104656,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,1454
172,249,14.4239,51.1814,Bautzen,2001,EFH,2,152.66,tabula_retrofit,319,38.18558027,128.7439793,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,1454
173,250,14.4239,51.1814,Bautzen,2009,EFH,2,153.55,tabula_standard,2983,43.14233901,132.2197264,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,1454
174,251,14.4239,51.1814,Bautzen,2009,EFH,2,153.55,tabula_retrofit,157,29.3145956,92.08170066,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,1454
175,252,14.4239,51.1814,Bautzen,2015,EFH,2,154.44,tabula_standard,364,36.65190655,117.1015343,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,1454
176,253,14.4239,51.1814,Bautzen,2015,EFH,2,154.44,tabula_retrofit,19,32.951331,107.304575,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,1454
177,254,14.4239,51.1814,Bautzen,1918,RH,2,126.56,tabula_standard,2518,106.1497475,317.0565158,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,1454
178,255,14.4239,51.1814,Bautzen,1918,RH,2,126.56,tabula_retrofit,1356,38.74366531,117.3046881,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,1454
179,256,14.4239,51.1814,Bautzen,1948,RH,2,115.49,tabula_standard,3601,82.54945564,247.0851485,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,1454
180,257,14.4239,51.1814,Bautzen,1948,RH,2,115.49,tabula_retrofit,1939,27.85561469,88.92099556,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,1454
181,258,14.4239,51.1814,Bautzen,1957,RH,2,116.33,tabula_standard,418,101.461058,319.5315263,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,1454
182,259,14.4239,51.1814,Bautzen,1957,RH,2,116.33,tabula_retrofit,225,32.06676272,118.8194088,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,1454
183,260,14.4239,51.1814,Bautzen,1968,RH,2,120.06,tabula_standard,510,59.31061507,155.9079085,TRY2015_510685137913_Jahr_City_Dresden,132.0,4,1454
184,261,14.4239,51.1814,Bautzen,1968,RH,2,120.06,tabula_retrofit,275,25.84690063,69.24874789,TRY2015_510685137913_Jahr_City_Dresden,59.4,4,1454
185,262,14.4239,51.1814,Bautzen,1978,RH,2,129.3,tabula_standard,464,68.55834852,211.7669673,TRY2015_510685137913_Jahr_City_Dresden,79.2,4,1454
186,263,14.4239,51.1814,Bautzen,1978,RH,2,129.3,tabula_retrofit,250,27.81396069,93.60753834,TRY2015_510685137913_Jahr_City_Dresden,35.64,4,1454
187,264,14.4239,51.1814,Bautzen,1983,RH,2,134.33,tabula_standard,512,67.81517001,199.8824804,TRY2015_510685137913_Jahr_City_Dresden,79.2,4,1454
188,265,14.4239,51.1814,Bautzen,1983,RH,2,134.33,tabula_retrofit,27,36.5316463,112.3574589,TRY2015_510685137913_Jahr_City_Dresden,35.64,4,1454
189,266,14.4239,51.1814,Bautzen,1994,RH,2,130.37,tabula_standard,1650,47.0726998,134.5373097,TRY2015_510685137913_Jahr_City_Dresden,61.6,4,1454
190,267,14.4239,51.1814,Bautzen,1994,RH,2,130.37,tabula_retrofit,87,29.41409552,85.43115843,TRY2015_510685137913_Jahr_City_Dresden,27.72,4,1454
191,268,14.4239,51.1814,Bautzen,2001,RH,2,129.24,tabula_standard,1727,38.83019884,111.8940691,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,1454
192,269,14.4239,51.1814,Bautzen,2001,RH,2,129.24,tabula_retrofit,91,28.24305521,83.91279242,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,1454
193,270,14.4239,51.1814,Bautzen,2009,RH,2,135.42,tabula_standard,500,33.94054179,114.8378784,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,1454
194,271,14.4239,51.1814,Bautzen,2009,RH,2,135.42,tabula_retrofit,26,27.9887565,97.602632,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,1454
195,272,14.4239,51.1814,Bautzen,2015,RH,2,141.6,tabula_standard,48,32.38661502,94.07492593,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,1454
196,273,14.4239,51.1814,Bautzen,2015,RH,2,141.6,tabula_retrofit,3,28.57444225,83.83304257,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,1454
197,274,14.4239,51.1814,Bautzen,1918,MFH,4,360.89,tabula_standard,1828,87.84759781,264.2647065,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,1454
198,275,14.4239,51.1814,Bautzen,1918,MFH,4,360.89,tabula_retrofit,984,32.00861702,96.99832385,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,1454
199,276,14.4239,51.1814,Bautzen,1948,MFH,4,332.47,tabula_standard,1144,112.5356297,338.8381371,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,1454
200,277,14.4239,51.1814,Bautzen,1948,MFH,4,332.47,tabula_retrofit,616,32.97670711,103.0658717,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,1454
201,278,14.4239,51.1814,Bautzen,1957,MFH,4,351.12,tabula_standard,698,100.264446,281.162799,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,1454
202,279,14.4239,51.1814,Bautzen,1957,MFH,4,351.12,tabula_retrofit,376,32.26659434,93.12797087,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,1454
203,280,14.4239,51.1814,Bautzen,1968,MFH,4,383.96,tabula_standard,854,72.23416898,209.0741501,TRY2015_510685137913_Jahr_City_Dresden,105.6,4,1454
204,281,14.4239,51.1814,Bautzen,1968,MFH,4,383.96,tabula_retrofit,460,27.15497102,81.45149179,TRY2015_510685137913_Jahr_City_Dresden,47.52,4,1454
205,282,14.4239,51.1814,Bautzen,1978,MFH,4,401.43,tabula_standard,776,72.74820309,215.024904,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,1454
206,283,14.4239,51.1814,Bautzen,1978,MFH,4,401.43,tabula_retrofit,418,28.79129896,88.31902207,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,1454
207,284,14.4239,51.1814,Bautzen,1983,MFH,4,438.36,tabula_standard,302,59.47426297,171.956429,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,1454
208,285,14.4239,51.1814,Bautzen,1983,MFH,4,438.36,tabula_retrofit,16,27.30608588,80.15612681,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,1454
209,286,14.4239,51.1814,Bautzen,1994,MFH,4,430.42,tabula_standard,894,62.67460505,194.0837971,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,1454
210,287,14.4239,51.1814,Bautzen,1994,MFH,4,430.42,tabula_retrofit,47,28.16469432,91.88602731,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,1454
211,288,14.4239,51.1814,Bautzen,2001,MFH,4,426.23,tabula_standard,644,41.13365673,125.2748357,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,1454
212,289,14.4239,51.1814,Bautzen,2001,MFH,4,426.23,tabula_retrofit,34,25.63544037,82.54027469,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,1454
213,290,14.4239,51.1814,Bautzen,2009,MFH,4,458.82,tabula_standard,142,29.26314787,83.6177919,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,1454
214,291,14.4239,51.1814,Bautzen,2009,MFH,4,458.82,tabula_retrofit,7,24.15642609,69.93213622,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,1454
215,292,14.4239,51.1814,Bautzen,2015,MFH,4,491.41,tabula_standard,15,29.48852622,92.99727884,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,1454
216,293,14.4239,51.1814,Bautzen,2015,MFH,4,491.41,tabula_retrofit,1,19.35340338,63.96664466,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,1454
217,294,14.4239,51.1814,Bautzen,1918,GMH,6,1348.12,tabula_standard,19,87.90975718,264.2647011,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,1454
218,295,14.4239,51.1814,Bautzen,1918,GMH,6,1348.12,tabula_retrofit,10,31.98614059,96.99832971,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,1454
219,296,14.4239,51.1814,Bautzen,1957,GMH,6,982.66,tabula_standard,31,100.3819205,281.1627951,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,1454
220,297,14.4239,51.1814,Bautzen,1957,GMH,6,982.66,tabula_retrofit,17,32.2469653,93.12796809,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,1454
221,298,14.4239,51.1814,Bautzen,1968,GMH,6,1385.29,tabula_standard,38,72.2570906,209.0741629,TRY2015_510685137913_Jahr_City_Dresden,105.6,4,1454
222,299,14.4239,51.1814,Bautzen,1968,GMH,6,1385.29,tabula_retrofit,20,27.13527096,81.45149116,TRY2015_510685137913_Jahr_City_Dresden,47.52,4,1454
223,300,14.4239,51.1814,Bautzen,1978,GMH,6,1730.54,tabula_standard,34,72.74888446,215.0248912,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,1454
224,301,14.4239,51.1814,Bautzen,1978,GMH,6,1730.54,tabula_retrofit,19,28.76739988,88.31902286,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,1454
225,302,14.4239,51.1814,Bautzen,1983,GMH,6,1460.0,tabula_standard,52,59.45381813,171.9564298,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,1454
226,303,14.4239,51.1814,Bautzen,1983,GMH,6,1460.0,tabula_retrofit,3,27.27944363,80.15613121,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,1454
227,304,14.4239,51.1814,Bautzen,1994,GMH,6,1212.54,tabula_standard,122,62.65474151,194.0837959,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,1454
228,305,14.4239,51.1814,Bautzen,1994,GMH,6,1212.54,tabula_retrofit,6,28.12211701,91.88602626,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,1454
229,306,14.4239,51.1814,Bautzen,2001,GMH,6,825.24,tabula_standard,58,41.08027333,125.2748338,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,1454
230,307,14.4239,51.1814,Bautzen,2001,GMH,6,825.24,tabula_retrofit,3,25.60854484,82.54027419,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,1454
231,308,14.4239,51.1814,Bautzen,2009,GMH,6,1368.42,tabula_standard,7,29.22261205,83.61779539,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,1454
232,309,14.9872,51.1528,Goerlitz,1918,EFH,2,139.66,tabula_standard,9193,150.6294821,419.2895625,TRY2015_510685137913_Jahr_City_Dresden,158.4,4,2708
233,310,14.9872,51.1528,Goerlitz,1918,EFH,2,139.66,tabula_retrofit,4950,43.43628337,126.4124497,TRY2015_510685137913_Jahr_City_Dresden,71.28,4,2708
234,311,14.9872,51.1528,Goerlitz,1948,EFH,2,132.63,tabula_standard,5193,120.0289121,349.231132,TRY2015_510685137913_Jahr_City_Dresden,158.4,4,2708
235,312,14.9872,51.1528,Goerlitz,1948,EFH,2,132.63,tabula_retrofit,2796,36.13021843,109.1096238,TRY2015_510685137913_Jahr_City_Dresden,71.28,4,2708
236,313,14.9872,51.1528,Goerlitz,1957,EFH,2,135.04,tabula_standard,1187,150.6606284,431.4973128,TRY2015_510685137913_Jahr_City_Dresden,158.4,4,2708
237,314,14.9872,51.1528,Goerlitz,1957,EFH,2,135.04,tabula_retrofit,639,51.53960884,151.7125037,TRY2015_510685137913_Jahr_City_Dresden,71.28,4,2708
238,315,14.9872,51.1528,Goerlitz,1968,EFH,2,144.47,tabula_standard,1451,146.4580718,411.1551774,TRY2015_510685137913_Jahr_City_Dresden,149.6,4,2708
239,316,14.9872,51.1528,Goerlitz,1968,EFH,2,144.47,tabula_retrofit,781,52.11494173,161.0169378,TRY2015_510685137913_Jahr_City_Dresden,67.32,4,2708
240,317,14.9872,51.1528,Goerlitz,1978,EFH,2,154.61,tabula_standard,1319,100.6812381,295.0098099,TRY2015_510685137913_Jahr_City_Dresden,83.6,4,2708
241,318,14.9872,51.1528,Goerlitz,1978,EFH,2,154.61,tabula_retrofit,710,38.40401975,118.2266033,TRY2015_510685137913_Jahr_City_Dresden,37.62,4,2708
242,319,14.9872,51.1528,Goerlitz,1983,EFH,2,156.25,tabula_standard,1836,72.09598711,193.1313,TRY2015_510685137913_Jahr_City_Dresden,83.6,4,2708
243,320,14.9872,51.1528,Goerlitz,1983,EFH,2,156.25,tabula_retrofit,97,32.02684367,88.5801675,TRY2015_510685137913_Jahr_City_Dresden,37.62,4,2708
244,321,14.9872,51.1528,Goerlitz,1994,EFH,2,153.45,tabula_standard,4791,75.40699762,223.0146124,TRY2015_510685137913_Jahr_City_Dresden,66.0,4,2708
245,322,14.9872,51.1528,Goerlitz,1994,EFH,2,153.45,tabula_retrofit,252,40.60974776,125.5319098,TRY2015_510685137913_Jahr_City_Dresden,29.7,4,2708
246,323,14.9872,51.1528,Goerlitz,2001,EFH,2,152.66,tabula_standard,4380,54.29932159,171.2104656,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,2708
247,324,14.9872,51.1528,Goerlitz,2001,EFH,2,152.66,tabula_retrofit,231,38.18558027,128.7439793,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,2708
248,325,14.9872,51.1528,Goerlitz,2009,EFH,2,153.55,tabula_standard,1586,43.14233901,132.2197264,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,2708
249,326,14.9872,51.1528,Goerlitz,2009,EFH,2,153.55,tabula_retrofit,83,29.3145956,92.08170066,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,2708
250,327,14.9872,51.1528,Goerlitz,2015,EFH,2,154.44,tabula_standard,193,36.65190655,117.1015343,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,2708
251,328,14.9872,51.1528,Goerlitz,2015,EFH,2,154.44,tabula_retrofit,10,32.951331,107.304575,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,2708
252,329,14.9872,51.1528,Goerlitz,1918,RH,2,126.56,tabula_standard,1770,106.1497475,317.0565158,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,2708
253,330,14.9872,51.1528,Goerlitz,1918,RH,2,126.56,tabula_retrofit,953,38.74366531,117.3046881,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,2708
254,331,14.9872,51.1528,Goerlitz,1948,RH,2,115.49,tabula_standard,2577,82.54945564,247.0851485,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,2708
255,332,14.9872,51.1528,Goerlitz,1948,RH,2,115.49,tabula_retrofit,1388,27.85561469,88.92099556,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,2708
256,333,14.9872,51.1528,Goerlitz,1957,RH,2,116.33,tabula_standard,447,101.461058,319.5315263,TRY2015_510685137913_Jahr_City_Dresden,140.8,4,2708
257,334,14.9872,51.1528,Goerlitz,1957,RH,2,116.33,tabula_retrofit,241,32.06676272,118.8194088,TRY2015_510685137913_Jahr_City_Dresden,63.36,4,2708
258,335,14.9872,51.1528,Goerlitz,1968,RH,2,120.06,tabula_standard,546,59.31061507,155.9079085,TRY2015_510685137913_Jahr_City_Dresden,132.0,4,2708
259,336,14.9872,51.1528,Goerlitz,1968,RH,2,120.06,tabula_retrofit,294,25.84690063,69.24874789,TRY2015_510685137913_Jahr_City_Dresden,59.4,4,2708
260,337,14.9872,51.1528,Goerlitz,1978,RH,2,129.3,tabula_standard,496,68.55834852,211.7669673,TRY2015_510685137913_Jahr_City_Dresden,79.2,4,2708
261,338,14.9872,51.1528,Goerlitz,1978,RH,2,129.3,tabula_retrofit,267,27.81396069,93.60753834,TRY2015_510685137913_Jahr_City_Dresden,35.64,4,2708
262,339,14.9872,51.1528,Goerlitz,1983,RH,2,134.33,tabula_standard,487,67.81517001,199.8824804,TRY2015_510685137913_Jahr_City_Dresden,79.2,4,2708
263,340,14.9872,51.1528,Goerlitz,1983,RH,2,134.33,tabula_retrofit,26,36.5316463,112.3574589,TRY2015_510685137913_Jahr_City_Dresden,35.64,4,2708
264,341,14.9872,51.1528,Goerlitz,1994,RH,2,130.37,tabula_standard,1152,47.0726998,134.5373097,TRY2015_510685137913_Jahr_City_Dresden,61.6,4,2708
265,342,14.9872,51.1528,Goerlitz,1994,RH,2,130.37,tabula_retrofit,61,29.41409552,85.43115843,TRY2015_510685137913_Jahr_City_Dresden,27.72,4,2708
266,343,14.9872,51.1528,Goerlitz,2001,RH,2,129.24,tabula_standard,799,38.83019884,111.8940691,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,2708
267,344,14.9872,51.1528,Goerlitz,2001,RH,2,129.24,tabula_retrofit,42,28.24305521,83.91279242,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,2708
268,345,14.9872,51.1528,Goerlitz,2009,RH,2,135.42,tabula_standard,261,33.94054179,114.8378784,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,2708
269,346,14.9872,51.1528,Goerlitz,2009,RH,2,135.42,tabula_retrofit,14,27.9887565,97.602632,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,2708
270,347,14.9872,51.1528,Goerlitz,2015,RH,2,141.6,tabula_standard,20,32.38661502,94.07492593,TRY2015_510685137913_Jahr_City_Dresden,48.4,4,2708
271,348,14.9872,51.1528,Goerlitz,2015,RH,2,141.6,tabula_retrofit,1,28.57444225,83.83304257,TRY2015_510685137913_Jahr_City_Dresden,21.78,4,2708
272,349,14.9872,51.1528,Goerlitz,1918,MFH,4,360.89,tabula_standard,2826,87.84759781,264.2647065,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
273,350,14.9872,51.1528,Goerlitz,1918,MFH,4,360.89,tabula_retrofit,1522,32.00861702,96.99832385,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
274,351,14.9872,51.1528,Goerlitz,1948,MFH,4,332.47,tabula_standard,1170,112.5356297,338.8381371,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
275,352,14.9872,51.1528,Goerlitz,1948,MFH,4,332.47,tabula_retrofit,630,32.97670711,103.0658717,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
276,353,14.9872,51.1528,Goerlitz,1957,MFH,4,351.12,tabula_standard,511,100.264446,281.162799,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
277,354,14.9872,51.1528,Goerlitz,1957,MFH,4,351.12,tabula_retrofit,275,32.26659434,93.12797087,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
278,355,14.9872,51.1528,Goerlitz,1968,MFH,4,383.96,tabula_standard,624,72.23416898,209.0741501,TRY2015_510685137913_Jahr_City_Dresden,105.6,4,2708
279,356,14.9872,51.1528,Goerlitz,1968,MFH,4,383.96,tabula_retrofit,336,27.15497102,81.45149179,TRY2015_510685137913_Jahr_City_Dresden,47.52,4,2708
280,357,14.9872,51.1528,Goerlitz,1978,MFH,4,401.43,tabula_standard,567,72.74820309,215.024904,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,2708
281,358,14.9872,51.1528,Goerlitz,1978,MFH,4,401.43,tabula_retrofit,305,28.79129896,88.31902207,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,2708
282,359,14.9872,51.1528,Goerlitz,1983,MFH,4,438.36,tabula_standard,579,59.47426297,171.956429,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,2708
283,360,14.9872,51.1528,Goerlitz,1983,MFH,4,438.36,tabula_retrofit,30,27.30608588,80.15612681,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,2708
284,361,14.9872,51.1528,Goerlitz,1994,MFH,4,430.42,tabula_standard,756,62.67460505,194.0837971,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,2708
285,362,14.9872,51.1528,Goerlitz,1994,MFH,4,430.42,tabula_retrofit,40,28.16469432,91.88602731,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,2708
286,363,14.9872,51.1528,Goerlitz,2001,MFH,4,426.23,tabula_standard,500,41.13365673,125.2748357,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,2708
287,364,14.9872,51.1528,Goerlitz,2001,MFH,4,426.23,tabula_retrofit,26,25.63544037,82.54027469,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,2708
288,365,14.9872,51.1528,Goerlitz,2009,MFH,4,458.82,tabula_standard,114,29.26314787,83.6177919,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,2708
289,366,14.9872,51.1528,Goerlitz,2009,MFH,4,458.82,tabula_retrofit,6,24.15642609,69.93213622,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,2708
290,367,14.9872,51.1528,Goerlitz,2015,MFH,4,491.41,tabula_standard,8,29.48852622,92.99727884,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,2708
291,368,14.9872,51.1528,Goerlitz,1918,GMH,6,1348.12,tabula_standard,119,87.90975718,264.2647011,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
292,369,14.9872,51.1528,Goerlitz,1918,GMH,6,1348.12,tabula_retrofit,64,31.98614059,96.99832971,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
293,370,14.9872,51.1528,Goerlitz,1948,GMH,6,1067.57,tabula_standard,31,112.6908535,340.1859206,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
294,371,14.9872,51.1528,Goerlitz,1948,GMH,6,1067.57,tabula_retrofit,17,32.95378603,103.0658679,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
295,372,14.9872,51.1528,Goerlitz,1957,GMH,6,982.66,tabula_standard,27,100.3819205,281.1627951,TRY2015_510685137913_Jahr_City_Dresden,114.4,4,2708
296,373,14.9872,51.1528,Goerlitz,1957,GMH,6,982.66,tabula_retrofit,15,32.2469653,93.12796809,TRY2015_510685137913_Jahr_City_Dresden,51.48,4,2708
297,374,14.9872,51.1528,Goerlitz,1968,GMH,6,1385.29,tabula_standard,33,72.2570906,209.0741629,TRY2015_510685137913_Jahr_City_Dresden,105.6,4,2708
298,375,14.9872,51.1528,Goerlitz,1968,GMH,6,1385.29,tabula_retrofit,18,27.13527096,81.45149116,TRY2015_510685137913_Jahr_City_Dresden,47.52,4,2708
299,376,14.9872,51.1528,Goerlitz,1978,GMH,6,1730.54,tabula_standard,30,72.74888446,215.0248912,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,2708
300,377,14.9872,51.1528,Goerlitz,1978,GMH,6,1730.54,tabula_retrofit,16,28.76739988,88.31902286,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,2708
301,378,14.9872,51.1528,Goerlitz,1983,GMH,6,1460.0,tabula_standard,99,59.45381813,171.9564298,TRY2015_510685137913_Jahr_City_Dresden,57.2,4,2708
302,379,14.9872,51.1528,Goerlitz,1983,GMH,6,1460.0,tabula_retrofit,5,27.27944363,80.15613121,TRY2015_510685137913_Jahr_City_Dresden,25.74,4,2708
303,380,14.9872,51.1528,Goerlitz,1994,GMH,6,1212.54,tabula_standard,106,62.65474151,194.0837959,TRY2015_510685137913_Jahr_City_Dresden,52.8,4,2708
304,381,14.9872,51.1528,Goerlitz,1994,GMH,6,1212.54,tabula_retrofit,6,28.12211701,91.88602626,TRY2015_510685137913_Jahr_City_Dresden,23.76,4,2708
305,382,14.9872,51.1528,Goerlitz,2001,GMH,6,825.24,tabula_standard,24,41.08027333,125.2748338,TRY2015_510685137913_Jahr_City_Dresden,39.6,4,2708
306,383,14.9872,51.1528,Goerlitz,2001,GMH,6,825.24,tabula_retrofit,1,25.60854484,82.54027419,TRY2015_510685137913_Jahr_City_Dresden,17.82,4,2708
307,384,14.3342,51.7606,Cottbus,1918,EFH,2,139.66,tabula_standard,505,151.5610137,457.3789151,TRY2015_523938130651_Jahr_City_Potsdam,158.4,4,3042
308,385,14.3342,51.7606,Cottbus,1918,EFH,2,139.66,tabula_retrofit,272,43.68275276,126.4124497,TRY2015_523938130651_Jahr_City_Potsdam,71.28,4,3042
309,386,14.3342,51.7606,Cottbus,1948,EFH,2,132.63,tabula_standard,1086,120.734085,368.3820505,TRY2015_523938130651_Jahr_City_Potsdam,158.4,4,3042
310,387,14.3342,51.7606,Cottbus,1948,EFH,2,132.63,tabula_retrofit,585,36.34024769,109.1096238,TRY2015_523938130651_Jahr_City_Potsdam,71.28,4,3042
311,388,14.3342,51.7606,Cottbus,1957,EFH,2,135.04,tabula_standard,174,151.5274799,461.3179042,TRY2015_523938130651_Jahr_City_Potsdam,158.4,4,3042
312,389,14.3342,51.7606,Cottbus,1957,EFH,2,135.04,tabula_retrofit,94,51.78203195,151.7125037,TRY2015_523938130651_Jahr_City_Potsdam,71.28,4,3042
313,390,14.3342,51.7606,Cottbus,1968,EFH,2,144.47,tabula_standard,212,147.2053866,441.0904067,TRY2015_523938130651_Jahr_City_Potsdam,149.6,4,3042
314,391,14.3342,51.7606,Cottbus,1968,EFH,2,144.47,tabula_retrofit,114,52.27402098,161.0169378,TRY2015_523938130651_Jahr_City_Potsdam,67.32,4,3042
315,392,14.3342,51.7606,Cottbus,1978,EFH,2,154.61,tabula_standard,193,101.2804093,295.0098099,TRY2015_523938130651_Jahr_City_Potsdam,83.6,4,3042
316,393,14.3342,51.7606,Cottbus,1978,EFH,2,154.61,tabula_retrofit,104,38.67852208,118.2266033,TRY2015_523938130651_Jahr_City_Potsdam,37.62,4,3042
